"Macrosettore","Provincia","Comune","Inquinante","Valore"
"Processi senza combustione","SASSARI","OSSI","As ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","OZIERI","As ( kg ) ","0.0039"
"Processi senza combustione","SASSARI","PADRIA","As ( kg ) ","0"
"Processi senza combustione","SASSARI","PATTADA","As ( kg ) ","0.0002"
"Processi senza combustione","SASSARI","PERFUGAS","As ( kg ) ","0.0017"
"Processi senza combustione","SASSARI","PLOAGHE","As ( kg ) ","0.0007"
"Processi senza combustione","SASSARI","PORTO TORRES","As ( kg ) ","1.3748"
"Processi senza combustione","SASSARI","POZZOMAGGIORE","As ( kg ) ","0.001"
"Processi senza combustione","SASSARI","PUTIFIGARI","As ( kg ) ","0"
"Processi senza combustione","SASSARI","ROMANA","As ( kg ) ","0"
"Processi senza combustione","SASSARI","SANTA MARIA COGHINAS","As ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","SASSARI","As ( kg ) ","0.039"
"Processi senza combustione","SASSARI","SEDINI","As ( kg ) ","0"
"Processi senza combustione","SASSARI","SEMESTENE","As ( kg ) ","0"
"Processi senza combustione","SASSARI","SENNORI","As ( kg ) ","0.0008"
"Processi senza combustione","SASSARI","SILIGO","As ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","SORSO","As ( kg ) ","0.0012"
"Processi senza combustione","SASSARI","STINTINO","As ( kg ) ","0"
"Processi senza combustione","SASSARI","TERGU","As ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","THIESI","As ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","TISSI","As ( kg ) ","0.0002"
"Processi senza combustione","SASSARI","TORRALBA","As ( kg ) ","0"
"Processi senza combustione","SASSARI","TULA","As ( kg ) ","0.0002"
"Processi senza combustione","SASSARI","URI","As ( kg ) ","0.0001"
"Processi senza combustione","SASSARI","USINI","As ( kg ) ","0.0004"
"Processi senza combustione","SASSARI","VALLEDORIA","As ( kg ) ","0.0005"
"Processi senza combustione","SASSARI","VIDDALBA","As ( kg ) ","0.0077"
"Processi senza combustione","SASSARI","VILLANOVA MONTELEONE","As ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ARMUNGIA","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ASSEMINI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","BALLAO","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","BARRALI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","BURCEI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","CAGLIARI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","CAPOTERRA","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","CASTIADAS","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","DECIMOMANNU","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","DECIMOPUTZU","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","DOLIANOVA","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","DOMUS DE MARIA","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","DONORI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ELMAS","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ESCALAPLANO","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ESCOLCA","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ESTERZILI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GERGEI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GESICO","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GONI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GUAMAGGIORE","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GUASILA","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ISILI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","MANDAS","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","MARACALAGONIS","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","MONASTIR","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","MONSERRATO","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","MURAVERA","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","NURAGUS","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","NURALLAO","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","NURAMINIS","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","NURRI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ORROLI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ORTACESUS","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","PIMENTEL","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","PULA","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","QUARTU SANT'ELENA","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","QUARTUCCIU","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SADALI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAMATZAI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAN BASILIO","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAN NICOLO' GERREI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAN SPERATE","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAN VITO","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SANT'ANDREA FRIUS","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SARROCH","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SELARGIUS","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SELEGAS","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SENORBI'","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SERDIANA","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SERRI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SESTU","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SETTIMO SAN PIETRO","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SEULO","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SILIQUA","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SILIUS","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SINNAI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SIURGUS DONIGALA","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SOLEMINIS","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SUELLI","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","TEULADA","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","USSANA","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","UTA","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VALLERMOSA","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLA SAN PIETRO","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLANOVA TULO","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLAPUTZU","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASALTO","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASIMIUS","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASOR","BAP ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASPECIOSA","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","BUGGERRU","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","CALASETTA","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","CARBONIA","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","CARLOFORTE","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","DOMUSNOVAS","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","FLUMINIMAGGIORE","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","GIBA","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","GONNESA","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","IGLESIAS","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","MASAINAS","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","MUSEI","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","NARCAO","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","NUXIS","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","PERDAXIUS","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","PISCINAS","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","PORTOSCUSO","BAP ( kg ) ","142.3609"
"Processi senza combustione","CARBONIA-IGLESIAS","SAN GIOVANNI SUERGIU","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","SANT'ANNA ARRESI","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","SANT'ANTIOCO","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","SANTADI","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","TRATALIAS","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","VILLAMASSARGIA","BAP ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","VILLAPERUCCIO","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","ARBUS","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","BARUMINI","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","COLLINAS","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","FURTEI","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","GENURI","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","GESTURI","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","GONNOSFANADIGA","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","GUSPINI","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","LAS PLASSAS","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","LUNAMATRONA","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","PABILLONIS","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","PAULI ARBAREI","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SAMASSI","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SAN GAVINO MONREALE","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SANLURI","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SARDARA","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SEGARIU","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SERRAMANNA","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SERRENTI","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SETZU","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SIDDI","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","TUILI","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","TURRI","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","USSARAMANNA","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","VILLACIDRO","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","VILLAMAR","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","VILLANOVAFORRU","BAP ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","VILLANOVAFRANCA","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","ARITZO","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","ATZARA","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","AUSTIS","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","BELVI'","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","BIRORI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","BITTI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","BOLOTANA","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","BORORE","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","BORTIGALI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","DESULO","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","DORGALI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","DUALCHI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","FONNI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","GADONI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","GALTELLI'","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","GAVOI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","IRGOLI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","LEI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","LOCULI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","LODE'","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","LODINE","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","LULA","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","MACOMER","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","MAMOIADA","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","MEANA SARDO","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","NORAGUGUME","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","NUORO","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","OLIENA","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","OLLOLAI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","OLZAI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","ONANI'","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","ONIFAI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","ONIFERI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","ORANI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","ORGOSOLO","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","OROSEI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","OROTELLI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","ORTUERI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","ORUNE","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","OSIDDA","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","OTTANA","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","OVODDA","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","POSADA","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","SARULE","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","SILANUS","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","SINDIA","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","SINISCOLA","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","SORGONO","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","TETI","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","TIANA","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","TONARA","BAP ( kg ) ","0"
"Processi senza combustione","NUORO","TORPE'","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","ARZANA","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","BARI SARDO","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","BAUNEI","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","CARDEDU","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","ELINI","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","GAIRO","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","GIRASOLE","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","ILBONO","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","JERZU","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","LANUSEI","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","LOCERI","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","LOTZORAI","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","OSINI","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","PERDASDEFOGU","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","SEUI","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","TALANA","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","TERTENIA","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","TORTOLI'","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","TRIEI","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","ULASSAI","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","URZULEI","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","USSASSAI","BAP ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","VILLAGRANDE STRISAILI","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","AGGIUS","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","AGLIENTU","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","ALA' DEI SARDI","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","ARZACHENA","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","BADESI","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","BERCHIDDA","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","BORTIGIADAS","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","BUDDUSO'","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","BUDONI","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","CALANGIANUS","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","GOLFO ARANCI","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","LA MADDALENA","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","LOIRI PORTO SAN PAOLO","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","LUOGOSANTO","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","LURAS","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","MONTI","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","OLBIA","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","OSCHIRI","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","PADRU","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","PALAU","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","SAN TEODORO","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","SANT'ANTONIO DI GALLURA","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","SANTA TERESA GALLURA","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","TELTI","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","TEMPIO PAUSANIA","BAP ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","TRINITA' D'AGULTU E VIGNOLA","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ABBASANTA","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","AIDOMAGGIORE","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ALBAGIARA","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ALES","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ALLAI","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ARBOREA","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ARDAULI","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ASSOLO","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","ASUNI","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BARADILI","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BARATILI SAN PIETRO","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BARESSA","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BAULADU","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BIDONI'","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BONARCADO","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BORONEDDU","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BOSA","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","BUSACHI","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","CABRAS","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","CUGLIERI","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","CURCURIS","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","FLUSSIO","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","FORDONGIANUS","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","GENONI","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","GHILARZA","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","GONNOSCODINA","BAP ( kg ) ","0"
"Processi senza combustione","ORISTANO","GONNOSNO'","BAP ( kg ) ","0"
