"Macrosettore","Provincia","Comune","Inquinante","Valore"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN SPERATE","NOX ( Mg ) ","7.9982"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN VITO","NOX ( Mg ) ","1.6304"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SANT'ANDREA FRIUS","NOX ( Mg ) ","0.0181"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SARROCH","NOX ( Mg ) ","813.478"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELARGIUS","NOX ( Mg ) ","1.2682"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELEGAS","NOX ( Mg ) ","0.0082"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SENORBI'","NOX ( Mg ) ","0.2252"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERDIANA","NOX ( Mg ) ","0.1197"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERRI","NOX ( Mg ) ","0.0033"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SESTU","NOX ( Mg ) ","14.4941"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SETTIMO SAN PIETRO","NOX ( Mg ) ","0.2056"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SEULO","NOX ( Mg ) ","0.0049"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIQUA","NOX ( Mg ) ","0.175"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIUS","NOX ( Mg ) ","0.2694"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SINNAI","NOX ( Mg ) ","4.4454"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SIURGUS DONIGALA","NOX ( Mg ) ","0.0542"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SOLEMINIS","NOX ( Mg ) ","0.0181"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SUELLI","NOX ( Mg ) ","0.201"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","TEULADA","NOX ( Mg ) ","0.0913"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","USSANA","NOX ( Mg ) ","0.0718"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","UTA","NOX ( Mg ) ","2.34"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VALLERMOSA","NOX ( Mg ) ","0.023"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLA SAN PIETRO","NOX ( Mg ) ","0.021"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLANOVA TULO","NOX ( Mg ) ","0.0079"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLAPUTZU","NOX ( Mg ) ","0.4212"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASALTO","NOX ( Mg ) ","0.0115"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASIMIUS","NOX ( Mg ) ","0.1742"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASOR","NOX ( Mg ) ","0.4615"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASPECIOSA","NOX ( Mg ) ","6.0449"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ARMUNGIA","Ni ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ASSEMINI","Ni ( kg ) ","240.718"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BALLAO","Ni ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BARRALI","Ni ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BURCEI","Ni ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAGLIARI","Ni ( kg ) ","1.4893"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAPOTERRA","Ni ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CASTIADAS","Ni ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOMANNU","Ni ( kg ) ","0.0016"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOPUTZU","Ni ( kg ) ","0.0008"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOLIANOVA","Ni ( kg ) ","0.0025"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOMUS DE MARIA","Ni ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DONORI","Ni ( kg ) ","0.0012"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ELMAS","Ni ( kg ) ","0.0048"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCALAPLANO","Ni ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCOLCA","Ni ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESTERZILI","Ni ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GERGEI","Ni ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GESICO","Ni ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GONI","Ni ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUAMAGGIORE","Ni ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUASILA","Ni ( kg ) ","0.0012"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ISILI","Ni ( kg ) ","0.0022"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MANDAS","Ni ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MARACALAGONIS","Ni ( kg ) ","0.0018"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONASTIR","Ni ( kg ) ","0.0048"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONSERRATO","Ni ( kg ) ","0.0026"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MURAVERA","Ni ( kg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAGUS","Ni ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURALLAO","Ni ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAMINIS","Ni ( kg ) ","0.0037"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURRI","Ni ( kg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORROLI","Ni ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORTACESUS","Ni ( kg ) ","0.0011"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PIMENTEL","Ni ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PULA","Ni ( kg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTU SANT'ELENA","Ni ( kg ) ","0.0178"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTUCCIU","Ni ( kg ) ","0.0026"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SADALI","Ni ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAMATZAI","Ni ( kg ) ","37.399"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN BASILIO","Ni ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN NICOLO' GERREI","Ni ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN SPERATE","Ni ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN VITO","Ni ( kg ) ","0.0009"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SANT'ANDREA FRIUS","Ni ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SARROCH","Ni ( kg ) ","622.2233"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELARGIUS","Ni ( kg ) ","0.0099"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELEGAS","Ni ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SENORBI'","Ni ( kg ) ","0.0018"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERDIANA","Ni ( kg ) ","0.0009"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERRI","Ni ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SESTU","Ni ( kg ) ","7.7768"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SETTIMO SAN PIETRO","Ni ( kg ) ","0.0013"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SEULO","Ni ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIQUA","Ni ( kg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIUS","Ni ( kg ) ","0.0022"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SINNAI","Ni ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SIURGUS DONIGALA","Ni ( kg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SOLEMINIS","Ni ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SUELLI","Ni ( kg ) ","0.0011"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","TEULADA","Ni ( kg ) ","0.0007"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","USSANA","Ni ( kg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","UTA","Ni ( kg ) ","6.4017"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VALLERMOSA","Ni ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLA SAN PIETRO","Ni ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLANOVA TULO","Ni ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLAPUTZU","Ni ( kg ) ","0.0034"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASALTO","Ni ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASIMIUS","Ni ( kg ) ","0.0013"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASOR","Ni ( kg ) ","0.0036"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASPECIOSA","Ni ( kg ) ","38.7438"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ARMUNGIA","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ASSEMINI","PCB ( g ) ","0.0284"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BALLAO","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BARRALI","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BURCEI","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAGLIARI","PCB ( g ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAPOTERRA","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CASTIADAS","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOMANNU","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOPUTZU","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOLIANOVA","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOMUS DE MARIA","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DONORI","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ELMAS","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCALAPLANO","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCOLCA","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESTERZILI","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GERGEI","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GESICO","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GONI","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUAMAGGIORE","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUASILA","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ISILI","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MANDAS","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MARACALAGONIS","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONASTIR","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONSERRATO","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MURAVERA","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAGUS","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURALLAO","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAMINIS","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURRI","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORROLI","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORTACESUS","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PIMENTEL","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PULA","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTU SANT'ELENA","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTUCCIU","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SADALI","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAMATZAI","PCB ( g ) ","43.3187"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN BASILIO","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN NICOLO' GERREI","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN SPERATE","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN VITO","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SANT'ANDREA FRIUS","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SARROCH","PCB ( g ) ","0.144"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELARGIUS","PCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELEGAS","PCB ( g ) ","0"
